composition_id	base_id	candidate_source	candidate_group	candidate_band	is_mirror	mirror_model	assessor_source	assessor_model	path	filename	filename_original	ai_assessment_filename	ai_assessment_path	score_source_file	adequacao_ao_tema	adequacao_a_coletanea	adequacao_ao_tipo_de_texto	adequacao_a_norma_padrao	coesao	coerencia	pontuacao_total	score_sum_check	score_residual
35028_gpt_low_mirror	35028	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35028.txt		35028_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35028_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35028_avaliacao_gpt-5.6-sol.md	5.0	4.5	5.0	5.0	5.0	5.0	29.5	29.5	0.0
35056_gpt_low_mirror	35056	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35056.txt		35056_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35056_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35056_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35071_gpt_low_mirror	35071	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35071.txt		35071_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35071_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35071_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35072_gpt_low_mirror	35072	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35072.txt		35072_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35072_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35072_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35131_gpt_low_mirror	35131	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35131.txt		35131_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35131_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35131_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35136_gpt_low_mirror	35136	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35136.txt		35136_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35136_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35136_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35163_gpt_low_mirror	35163	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35163.txt		35163_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35163_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35163_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35173_gpt_low_mirror	35173	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35173.txt		35173_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35173_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35173_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35198_gpt_low_mirror	35198	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35198.txt		35198_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35198_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35198_avaliacao_gpt-5.6-sol.md	5.0	4.0	5.0	5.0	5.0	5.0	29.0	29.0	0.0
35214_gpt_low_mirror	35214	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35214.txt		35214_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35214_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35214_avaliacao_gpt-5.6-sol.md	5.0	4.0	5.0	5.0	5.0	5.0	29.0	29.0	0.0
35217_gpt_low_mirror	35217	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35217.txt		35217_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35217_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35217_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35220_gpt_low_mirror	35220	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35220.txt		35220_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35220_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35220_avaliacao_gpt-5.6-sol.md	5.0	4.5	5.0	5.0	5.0	5.0	29.5	29.5	0.0
35228_gpt_low_mirror	35228	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35228.txt		35228_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35228_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35228_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	4.5	29.5	29.5	0.0
35278_gpt_low_mirror	35278	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35278.txt		35278_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35278_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35278_avaliacao_gpt-5.6-sol.md	5.0	4.5	5.0	5.0	5.0	5.0	29.5	29.5	0.0
35291_gpt_low_mirror	35291	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35291.txt		35291_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35291_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35291_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35457_gpt_low_mirror	35457	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35457.txt		35457_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35457_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35457_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	4.0	29.0	29.0	0.0
35465_gpt_low_mirror	35465	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35465.txt		35465_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35465_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35465_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35485_gpt_low_mirror	35485	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35485.txt		35485_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35485_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35485_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35549_gpt_low_mirror	35549	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35549.txt		35549_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35549_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35549_avaliacao_gpt-5.6-sol.md	5.0	4.5	5.0	5.0	5.0	5.0	29.5	29.5	0.0
35577_gpt_low_mirror	35577	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35577.txt		35577_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35577_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35577_avaliacao_gpt-5.6-sol.md	4.5	4.5	5.0	5.0	5.0	5.0	29.0	29.0	0.0
35633_gpt_low_mirror	35633	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35633.txt		35633_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35633_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35633_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35661_gpt_low_mirror	35661	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35661.txt		35661_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35661_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35661_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35820_gpt_low_mirror	35820	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35820.txt		35820_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35820_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35820_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35852_gpt_low_mirror	35852	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35852.txt		35852_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35852_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35852_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35906_gpt_low_mirror	35906	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35906.txt		35906_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35906_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35906_avaliacao_gpt-5.6-sol.md	5.0	4.5	5.0	5.0	5.0	5.0	29.5	29.5	0.0
35911_gpt_low_mirror	35911	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35911.txt		35911_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35911_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35911_avaliacao_gpt-5.6-sol.md	5.0	5.0	4.5	5.0	5.0	5.0	29.5	29.5	0.0
35937_gpt_low_mirror	35937	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35937.txt		35937_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35937_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35937_avaliacao_gpt-5.6-sol.md	5.0	4.0	5.0	5.0	5.0	5.0	29.0	29.0	0.0
35979_gpt_low_mirror	35979	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35979.txt		35979_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35979_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35979_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
35986_gpt_low_mirror	35986	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		35986.txt		35986_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35986_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/35986_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36000_gpt_low_mirror	36000	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36000.txt		36000_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36000_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36000_avaliacao_gpt-5.6-sol.md	5.0	4.0	5.0	5.0	5.0	5.0	29.0	29.0	0.0
36079_gpt_low_mirror	36079	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36079.txt		36079_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36079_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36079_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36085_gpt_low_mirror	36085	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36085.txt		36085_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36085_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36085_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36095_gpt_low_mirror	36095	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36095.txt		36095_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36095_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36095_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36137_gpt_low_mirror	36137	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36137.txt		36137_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36137_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36137_avaliacao_gpt-5.6-sol.md	5.0	4.5	5.0	5.0	5.0	5.0	29.5	29.5	0.0
36140_gpt_low_mirror	36140	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36140.txt		36140_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36140_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36140_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36172_gpt_low_mirror	36172	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36172.txt		36172_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36172_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36172_avaliacao_gpt-5.6-sol.md	5.0	4.0	5.0	5.0	5.0	5.0	29.0	29.0	0.0
36181_gpt_low_mirror	36181	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36181.txt		36181_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36181_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36181_avaliacao_gpt-5.6-sol.md	4.5	4.5	5.0	5.0	5.0	5.0	29.0	29.0	0.0
36188_gpt_low_mirror	36188	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36188.txt		36188_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36188_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36188_avaliacao_gpt-5.6-sol.md	5.0	4.0	5.0	5.0	5.0	5.0	29.0	29.0	0.0
36225_gpt_low_mirror	36225	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36225.txt		36225_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36225_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36225_avaliacao_gpt-5.6-sol.md	5.0	4.5	5.0	5.0	5.0	5.0	29.5	29.5	0.0
36238_gpt_low_mirror	36238	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36238.txt		36238_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36238_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36238_avaliacao_gpt-5.6-sol.md	4.0	4.0	5.0	5.0	5.0	5.0	28.0	28.0	0.0
36248_gpt_low_mirror	36248	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36248.txt		36248_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36248_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36248_avaliacao_gpt-5.6-sol.md	4.5	4.5	5.0	5.0	5.0	5.0	29.0	29.0	0.0
36278_gpt_low_mirror	36278	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36278.txt		36278_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36278_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36278_avaliacao_gpt-5.6-sol.md	4.5	4.0	5.0	5.0	5.0	5.0	28.5	28.5	0.0
36295_gpt_low_mirror	36295	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36295.txt		36295_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36295_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36295_avaliacao_gpt-5.6-sol.md	5.0	4.0	5.0	5.0	5.0	5.0	29.0	29.0	0.0
36307_gpt_low_mirror	36307	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36307.txt		36307_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36307_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36307_avaliacao_gpt-5.6-sol.md	5.0	4.5	5.0	5.0	5.0	5.0	29.5	29.5	0.0
36341_gpt_low_mirror	36341	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36341.txt		36341_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36341_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36341_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36430_gpt_low_mirror	36430	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36430.txt		36430_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36430_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36430_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36522_gpt_low_mirror	36522	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36522.txt		36522_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36522_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36522_avaliacao_gpt-5.6-sol.md	5.0	4.0	5.0	5.0	5.0	5.0	29.0	29.0	0.0
36524_gpt_low_mirror	36524	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36524.txt		36524_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36524_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36524_avaliacao_gpt-5.6-sol.md	4.5	4.5	4.5	5.0	5.0	5.0	28.5	28.5	0.0
36547_gpt_low_mirror	36547	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36547.txt		36547_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36547_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36547_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36578_gpt_low_mirror	36578	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36578.txt		36578_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36578_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36578_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36590_gpt_low_mirror	36590	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36590.txt		36590_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36590_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36590_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36616_gpt_low_mirror	36616	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36616.txt		36616_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36616_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36616_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36704_gpt_low_mirror	36704	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36704.txt		36704_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36704_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36704_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36721_gpt_low_mirror	36721	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36721.txt		36721_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36721_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36721_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36727_gpt_low_mirror	36727	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36727.txt		36727_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36727_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36727_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36742_gpt_low_mirror	36742	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36742.txt		36742_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36742_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36742_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36797_gpt_low_mirror	36797	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36797.txt		36797_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36797_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36797_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36827_gpt_low_mirror	36827	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36827.txt		36827_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36827_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36827_avaliacao_gpt-5.6-sol.md	5.0	4.0	5.0	5.0	5.0	5.0	29.0	29.0	0.0
36856_gpt_low_mirror	36856	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36856.txt		36856_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36856_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36856_avaliacao_gpt-5.6-sol.md	5.0	4.5	5.0	5.0	5.0	5.0	29.5	29.5	0.0
36867_gpt_low_mirror	36867	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36867.txt		36867_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36867_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36867_avaliacao_gpt-5.6-sol.md	5.0	4.0	5.0	5.0	5.0	5.0	29.0	29.0	0.0
36872_gpt_low_mirror	36872	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36872.txt		36872_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36872_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36872_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	5.0	5.0	5.0	30.0	30.0	0.0
36973_gpt_low_mirror	36973	gpt	gpt_low_mirror	low_mirror	True	gpt	gpt_ai	gpt-5.6-sol		36973.txt		36973_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36973_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/menores_notas_gpt/36973_avaliacao_gpt-5.6-sol.md	4.5	4.5	5.0	5.0	5.0	5.0	29.0	29.0	0.0
